unique_key,created_date,complaint_type,descriptor,borough,community_district,resolution_description,latitude,longitude
54625948,2022-06-28,Rodent,Signs of Rodents,QUEENS,QUEENS 03,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.75289710821208,-73.88581926195698
54624723,2022-06-28,Rodent,Rat Sighting,QUEENS,QUEENS 05,An inspection of the property was conducted and it passed with minor violations found.,40.71492520520614,-73.87436992733693
54623472,2022-06-28,Rodent,Rat Sighting,QUEENS,QUEENS 06,An inspection of the property was conducted and it passed with minor violations found.,40.73013311785442,-73.85070106826441
54630957,2022-06-28,Rodent,Rat Sighting,QUEENS,Unspecified QUEENS,,,
54630948,2022-06-28,Rodent,Rat Sighting,QUEENS,QUEENS 03,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.76690745756861,-73.87889638262628
54629668,2022-06-28,Rodent,Rat Sighting,QUEENS,QUEENS 03,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.75629911855345,-73.89892675437245
54627169,2022-06-28,Rodent,Condition Attracting Rodents,QUEENS,QUEENS 10,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.653662774759994,-73.82836551327456
54627172,2022-06-28,Rodent,Mouse Sighting,QUEENS,QUEENS 01,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.76371070131537,-73.92509091835961
54623460,2022-06-28,Rodent,Rat Sighting,QUEENS,QUEENS 14,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.60192003322637,-73.7605013463975
54628468,2022-06-28,Rodent,Condition Attracting Rodents,QUEENS,QUEENS 04,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.74696138427863,-73.87378981912472
54623470,2022-06-28,Rodent,Rat Sighting,QUEENS,QUEENS 07,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.7594158180094,-73.82104692294388
54630947,2022-06-28,Rodent,Rat Sighting,QUEENS,QUEENS 07,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.749072351511785,-73.81676542326528
54629650,2022-06-28,Rodent,Rat Sighting,QUEENS,QUEENS 05,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.71907667170688,-73.89196303344272
54630945,2022-06-28,Rodent,Rat Sighting,QUEENS,QUEENS 12,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.698660262615654,-73.7900255630464
54627177,2022-06-28,Rodent,Rat Sighting,QUEENS,QUEENS 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.76468368198577,-73.92718359841146
54622154,2022-06-28,Rodent,Mouse Sighting,QUEENS,QUEENS 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.76468368198577,-73.92718359841146
54623457,2022-06-29,Rodent,Mouse Sighting,QUEENS,QUEENS 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.75153625244097,-73.89504321522428
54635310,2022-06-29,Rodent,Rat Sighting,QUEENS,QUEENS 09,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.68553079742052,-73.84459556488073
54642965,2022-06-29,Rodent,Rat Sighting,QUEENS,QUEENS 01,The Department of Health and Mental Hygiene closed this complaint and referred it to another agency because it was not within its jurisdiction.,40.769937436132764,-73.91941583648509
54636804,2022-06-29,Rodent,Rat Sighting,QUEENS,QUEENS 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.77481290712378,-73.9205869612915
54635309,2022-06-29,Rodent,Rat Sighting,QUEENS,QUEENS 14,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.585870257596675,-73.82195480282432
54639927,2022-06-29,Rodent,Rat Sighting,QUEENS,QUEENS 05,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.70433785133002,-73.90178268756382
54638325,2022-06-29,Rodent,Mouse Sighting,QUEENS,QUEENS 12,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.70990034789159,-73.78421895899953
54636807,2022-06-29,Rodent,Rat Sighting,QUEENS,QUEENS 12,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.681084219534576,-73.77910594512612
54635304,2022-06-29,Rodent,Rat Sighting,QUEENS,QUEENS 06,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.73616440137673,-73.84939935005886
54641431,2022-06-29,Rodent,Condition Attracting Rodents,QUEENS,QUEENS 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.76468368198577,-73.92718359841146
54635290,2022-06-29,Rodent,Condition Attracting Rodents,QUEENS,QUEENS 03,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.760022817724014,-73.88616801726883
54632196,2022-06-29,Rodent,Rat Sighting,QUEENS,QUEENS 08,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.732206627143746,-73.81215721889393
54641413,2022-06-29,Rodent,Rat Sighting,QUEENS,QUEENS 06,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.72222511505465,-73.85043377867873
54636805,2022-06-29,Rodent,Rat Sighting,QUEENS,QUEENS 13,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.74448318961813,-73.71991229048022
54641439,2022-06-29,Rodent,Rat Sighting,QUEENS,QUEENS 04,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.74188790615976,-73.85420045118094
54638334,2022-06-29,Rodent,Rat Sighting,QUEENS,QUEENS 12,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.70358946327582,-73.79901946432462
54633711,2022-06-29,Rodent,Rat Sighting,QUEENS,QUEENS 06,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.727994030518346,-73.85645336015867
54639924,2022-06-29,Rodent,Rat Sighting,QUEENS,QUEENS 04,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.75014606410546,-73.85795035239093
54639926,2022-06-29,Rodent,Rat Sighting,QUEENS,QUEENS 11,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.740362635543356,-73.75971140043828
54638335,2022-06-30,Rodent,Rat Sighting,QUEENS,QUEENS 07,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.765965326263625,-73.81963224257892
54646777,2022-06-30,Rodent,Rat Sighting,QUEENS,QUEENS 09,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.706561691702966,-73.83315261376306
54650460,2022-06-30,Rodent,Rat Sighting,QUEENS,QUEENS 06,An inspection of the property was conducted and it passed with minor violations found.,40.736350831277676,-73.85134747807027
54645600,2022-06-30,Rodent,Rat Sighting,QUEENS,QUEENS 01,The Department of Health and Mental Hygiene closed this complaint and referred it to another agency because it was not within its jurisdiction.,40.75934828026207,-73.93230793829709
54649302,2022-06-30,Rodent,Rat Sighting,QUEENS,QUEENS 12,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.69762790834897,-73.80873847083973
54644424,2022-06-30,Rodent,Rat Sighting,QUEENS,QUEENS 05,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.71806936258069,-73.91488989636366
54645607,2022-06-30,Rodent,Rat Sighting,QUEENS,QUEENS 05,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.719375812417105,-73.889036863367
54646760,2022-06-30,Rodent,Mouse Sighting,QUEENS,QUEENS 04,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.73608719289781,-73.87177888228939
54644420,2022-06-30,Rodent,Rat Sighting,QUEENS,QUEENS 13,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.735195007345716,-73.70457604156599
54648034,2022-06-30,Rodent,Rat Sighting,QUEENS,QUEENS 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.75997704173231,-73.91596257398736
54648026,2022-06-30,Rodent,Rat Sighting,QUEENS,QUEENS 14,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.588924209785226,-73.80283901097879
54650465,2022-06-30,Rodent,Rat Sighting,QUEENS,QUEENS 01,The Department of Health and Mental Hygiene closed this complaint and referred it to another agency because it was not within its jurisdiction.,40.75934828026207,-73.93230793829709
54650467,2022-06-30,Rodent,Signs of Rodents,QUEENS,QUEENS 05,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.70307579510086,-73.8961401853957
54645594,2022-06-30,Rodent,Condition Attracting Rodents,QUEENS,QUEENS 13,An inspection of the property was conducted and it passed with minor violations found.,40.73030958632032,-73.74611622383905
54652884,2022-06-30,Rodent,Condition Attracting Rodents,QUEENS,QUEENS 04,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.74613788130884,-73.87371920014024
54650462,2022-06-30,Rodent,Rat Sighting,QUEENS,QUEENS 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.754707624601366,-73.91664418252549
54646782,2022-06-30,Rodent,Signs of Rodents,QUEENS,QUEENS 05,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.7148032048583,-73.88096061491734
54652907,2022-06-30,Rodent,Signs of Rodents,QUEENS,QUEENS 05,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.71253368769114,-73.88135063133646
54645598,2022-06-30,Rodent,Mouse Sighting,QUEENS,QUEENS 07,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.78299564178857,-73.78403985250485
54651687,2022-06-30,Rodent,Condition Attracting Rodents,QUEENS,QUEENS 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.749954882442395,-73.89765512860876
54644415,2022-06-30,Rodent,Mouse Sighting,QUEENS,QUEENS 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.76468368198577,-73.92718359841146
54650464,2022-06-30,Rodent,Rat Sighting,QUEENS,QUEENS 12,An inspection of the property was conducted and it passed with minor violations found.,40.701772048013055,-73.78959379467453
54648033,2022-06-30,Rodent,Rat Sighting,QUEENS,QUEENS 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.76457207518155,-73.9164188497093
54649298,2022-06-30,Rodent,Rat Sighting,QUEENS,QUEENS 01,The Department of Health and Mental Hygiene closed this complaint and referred it to another agency because it was not within its jurisdiction.,40.764566575223824,-73.91640441681194
54644418,2022-06-30,Rodent,Rat Sighting,QUEENS,QUEENS 10,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.68889774347462,-73.81606537854574
54652891,2022-06-30,Rodent,Rat Sighting,QUEENS,QUEENS 10,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.68666892819658,-73.82303060215979
54649312,2022-06-30,Rodent,Rat Sighting,QUEENS,QUEENS 08,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.710419259677316,-73.81591220922103
54654923,2022-07-01,Rodent,Rat Sighting,QUEENS,QUEENS 09,The Department of Health and Mental Hygiene closed this complaint and referred it to another agency because it was not within its jurisdiction.,40.69304363049738,-73.82752489200807
54654917,2022-07-01,Rodent,Rat Sighting,QUEENS,QUEENS 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.76468368198577,-73.92718359841146
54654102,2022-07-01,Rodent,Rat Sighting,QUEENS,QUEENS 05,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.72990979701575,-73.89149446091754
54654097,2022-07-01,Rodent,Condition Attracting Rodents,QUEENS,QUEENS 02,An inspection of the property was conducted and it passed with minor violations found.,40.75001704760147,-73.90962662331482
54655677,2022-07-01,Rodent,Rat Sighting,QUEENS,QUEENS 07,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.76879069925443,-73.82747313172037
54658010,2022-07-01,Rodent,Condition Attracting Rodents,QUEENS,QUEENS 07,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.781208692075914,-73.8190312682638
54656443,2022-07-01,Rodent,Rat Sighting,QUEENS,QUEENS 06,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.73443156752812,-73.85512245486903
54658013,2022-07-01,Rodent,Rat Sighting,QUEENS,QUEENS 07,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.77532316922862,-73.80027245550336
54659493,2022-07-01,Rodent,Rat Sighting,QUEENS,QUEENS 07,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.75262746635391,-73.83158268354475
54654907,2022-07-01,Rodent,Condition Attracting Rodents,QUEENS,QUEENS 05,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.7046865898781,-73.89272933657921
54718283,2022-07-01,Rodent,Condition Attracting Rodents,QUEENS,QUEENS 04,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.742883613500986,-73.89081653432638
54718292,2022-07-01,Rodent,Rat Sighting,QUEENS,QUEENS 13,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.73208597475639,-73.71915255320629
54721467,2022-07-01,Rodent,Rat Sighting,QUEENS,QUEENS 08,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.70961830637782,-73.81452573373438
54724551,2022-07-01,Rodent,Rat Sighting,QUEENS,QUEENS 06,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.72897286783365,-73.85782590908559
54715090,2022-07-01,Rodent,Rat Sighting,QUEENS,QUEENS 06,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.7291177685479,-73.85736377176131
54715081,2022-07-01,Rodent,Rat Sighting,QUEENS,QUEENS 10,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.66719287482293,-73.82361937395619
54721459,2022-07-01,Rodent,Rat Sighting,QUEENS,QUEENS 05,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.7082705991404,-73.91874375702105
54718296,2022-07-01,Rodent,Rat Sighting,QUEENS,QUEENS 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.752869491091225,-73.93031496115951
54662873,2022-07-02,Rodent,Rat Sighting,QUEENS,QUEENS 09,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.69061418426245,-73.84668959179771
54665144,2022-07-02,Rodent,Rat Sighting,QUEENS,QUEENS 06,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.714571965644616,-73.8585275745642
54662879,2022-07-02,Rodent,Signs of Rodents,QUEENS,QUEENS 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.77266318394628,-73.92377388749371
54660650,2022-07-02,Rodent,Rat Sighting,QUEENS,QUEENS 04,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.74495731261609,-73.85700505969518
54666312,2022-07-02,Rodent,Rat Sighting,QUEENS,QUEENS 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.73680762960793,-73.90091931640822
54668630,2022-07-02,Rodent,Rat Sighting,QUEENS,QUEENS 08,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.711092807435165,-73.81658847635995
54664016,2022-07-02,Rodent,Condition Attracting Rodents,QUEENS,QUEENS 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.76468368198577,-73.92718359841146
54662877,2022-07-02,Rodent,Signs of Rodents,QUEENS,QUEENS 07,An inspection of the property was conducted and it passed with minor violations found.,40.780737924355435,-73.81640025065396
54668625,2022-07-02,Rodent,Condition Attracting Rodents,QUEENS,QUEENS 03,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.75284098310578,-73.85984310667769
54667484,2022-07-02,Rodent,Signs of Rodents,QUEENS,QUEENS 12,An inspection of the property was conducted and it passed with minor violations found.,40.70162019540566,-73.8062853839157
54666308,2022-07-02,Rodent,Condition Attracting Rodents,QUEENS,QUEENS 13,An inspection of the property was conducted and it passed with minor violations found.,40.66976805148176,-73.74862853290831
54666315,2022-07-02,Rodent,Rat Sighting,QUEENS,QUEENS 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.75375351484432,-73.89450192632683
54661747,2022-07-02,Rodent,Mouse Sighting,QUEENS,QUEENS 11,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.76122865614309,-73.78785737871499
54662876,2022-07-02,Rodent,Signs of Rodents,QUEENS,QUEENS 07,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.740511044144135,-73.80808489699908
54662871,2022-07-02,Rodent,Rat Sighting,QUEENS,QUEENS 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.743236946781764,-73.89295236205874
54665149,2022-07-02,Rodent,Signs of Rodents,QUEENS,QUEENS 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.743236946781764,-73.89295236205874
54664031,2022-07-02,Rodent,Signs of Rodents,QUEENS,QUEENS 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.743236946781764,-73.89295236205874
54661753,2022-07-02,Rodent,Rat Sighting,QUEENS,QUEENS 08,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.711248318489105,-73.81772427502058
54672031,2022-07-03,Rodent,Rat Sighting,QUEENS,QUEENS 05,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.699539466837884,-73.90116223796252
54675403,2022-07-03,Rodent,Signs of Rodents,QUEENS,QUEENS 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.743236946781764,-73.89295236205874
54674278,2022-07-03,Rodent,Rat Sighting,QUEENS,QUEENS 09,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.68290679883788,-73.85511901932254
54675397,2022-07-03,Rodent,Mouse Sighting,QUEENS,QUEENS 14,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.59220991339311,-73.79509153449999
54673121,2022-07-03,Rodent,Condition Attracting Rodents,QUEENS,QUEENS 11,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.75447332836841,-73.76768422772571
54670904,2022-07-03,Rodent,Rat Sighting,QUEENS,QUEENS 07,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.76260772159011,-73.79612315765067
54673126,2022-07-03,Rodent,Rat Sighting,QUEENS,QUEENS 10,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.68004560861645,-73.84376468858925
54675395,2022-07-03,Rodent,Mouse Sighting,QUEENS,QUEENS 13,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.710950980310386,-73.74873654174267
54676440,2022-07-03,Rodent,Rat Sighting,QUEENS,QUEENS 09,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.68562845701107,-73.83975290824937
54675399,2022-07-03,Rodent,Rat Sighting,QUEENS,QUEENS 05,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.70304783639828,-73.90508464461331
54680642,2022-07-04,Rodent,Rat Sighting,QUEENS,QUEENS 06,An inspection of the property was conducted and it passed with minor violations found.,40.72636655577607,-73.85224646528506
54685513,2022-07-04,Rodent,Signs of Rodents,QUEENS,QUEENS 05,An inspection of the property was conducted and it passed with minor violations found.,40.705547797655974,-73.87571127921584
54678946,2022-07-04,Rodent,Signs of Rodents,QUEENS,QUEENS 05,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.72707904377719,-73.89346177860789
54682284,2022-07-04,Rodent,Rat Sighting,QUEENS,QUEENS 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.75815812748607,-73.92515852607302
54687128,2022-07-04,Rodent,Rat Sighting,QUEENS,QUEENS 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.76671897314052,-73.91712372846068
54683922,2022-07-04,Rodent,Rat Sighting,QUEENS,QUEENS 12,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.701551903944754,-73.78630892558552
54690342,2022-07-04,Rodent,Rat Sighting,QUEENS,QUEENS 07,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.75543111146264,-73.83434044107933
54688742,2022-07-05,Rodent,Mouse Sighting,QUEENS,QUEENS 07,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.78494626260258,-73.85323950931533
54682283,2022-07-05,Rodent,Rat Sighting,QUEENS,QUEENS 08,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.708114131417034,-73.81793843847682
54694304,2022-07-05,Rodent,Rat Sighting,QUEENS,QUEENS 03,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.76286842269248,-73.87240597899363
54698383,2022-07-05,Rodent,Condition Attracting Rodents,QUEENS,QUEENS 05,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.72908138200517,-73.87569985851141
54701067,2022-07-05,Rodent,Rat Sighting,QUEENS,QUEENS 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.76674091807296,-73.91710565081442
54692981,2022-07-05,Rodent,Condition Attracting Rodents,QUEENS,QUEENS 07,The Department of Health and Mental Hygiene closed this complaint and referred it to another agency because it was not within its jurisdiction.,40.75330569174929,-73.83176865473267
54694317,2022-07-05,Rodent,Signs of Rodents,QUEENS,QUEENS 07,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.75330569174929,-73.83176865473267
54698389,2022-07-05,Rodent,Rat Sighting,QUEENS,QUEENS 12,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.70967768415864,-73.78997282288768
54694302,2022-07-05,Rodent,Mouse Sighting,QUEENS,QUEENS 11,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.76210456131322,-73.77221682200708
54698384,2022-07-05,Rodent,Condition Attracting Rodents,QUEENS,QUEENS 10,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.676367197608734,-73.81227483949338
54695737,2022-07-05,Rodent,Rat Sighting,QUEENS,QUEENS 14,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.60825629231078,-73.74824068415623
54695741,2022-07-05,Rodent,Rat Sighting,QUEENS,QUEENS 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.74846584910902,-73.94928165590004
54699748,2022-07-05,Rodent,Rat Sighting,QUEENS,QUEENS 01,,40.771084596889054,-73.90821889792322
54698393,2022-07-05,Rodent,Rat Sighting,QUEENS,QUEENS 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.76627637693784,-73.92408444088782
54691690,2022-07-05,Rodent,Rat Sighting,QUEENS,QUEENS 01,,40.76577061799912,-73.91898767632166
54697100,2022-07-05,Rodent,Rat Sighting,QUEENS,QUEENS 01,The Department of Health and Mental Hygiene closed this complaint and referred it to another agency because it was not within its jurisdiction.,40.776864660213896,-73.90777043600923
54699746,2022-07-05,Rodent,Rat Sighting,QUEENS,QUEENS 09,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.68988026742719,-73.82479258172238
54692997,2022-07-05,Rodent,Rat Sighting,QUEENS,QUEENS 05,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.71960380443244,-73.88922046708029
54698402,2022-07-05,Rodent,Rat Sighting,QUEENS,QUEENS 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.7452088660478,-73.89423757159857
