unique_key,created_date,complaint_type,descriptor,borough,community_district,resolution_description,latitude,longitude
52975587,2022-01-05,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.63161304983375,-74.11776333268757
52988639,2022-01-06,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.63697174478438,-74.12971329468019
52981001,2022-01-06,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.54534417610026,-74.16056913244108
53001131,2022-01-09,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.50629186821158,-74.24408266021025
53008203,2022-01-09,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.6431811392378,-74.08484882498207
53019827,2022-01-10,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.624185461007926,-74.09413316788684
53024100,2022-01-11,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 01,An inspection of the property was conducted and it passed with minor violations found.,40.63997669512033,-74.08656348134657
53024121,2022-01-11,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,An inspection of the property was conducted and it passed with minor violations found.,40.629812443309824,-74.12556712535721
53044041,2022-01-12,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.50407939680412,-74.25176980783996
53050374,2022-01-13,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,An inspection of the property was conducted and it passed with minor violations found.,40.63042053960099,-74.14308097585378
53055176,2022-01-13,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.592920637086415,-74.06465361447098
53050434,2022-01-14,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.536974100797785,-74.1997707359835
53063185,2022-01-14,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.593324639237984,-74.10183115277586
53062227,2022-01-14,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.592040902115066,-74.07996260988864
53072725,2022-01-15,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.62232910062362,-74.16732125544691
53077572,2022-01-16,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.58053373385426,-74.11086205970915
53080010,2022-01-16,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 03,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.559038151791825,-74.10610470526716
53081231,2022-01-16,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 95,,40.55060193381711,-74.11333127184986
53082561,2022-01-16,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.643875264855396,-74.07331876388817
53085399,2022-01-17,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.607480861288856,-74.08317199270586
53086390,2022-01-17,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.626121375603915,-74.08231261883707
53103366,2022-01-18,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.593324639237984,-74.10183115277586
53099112,2022-01-18,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.54883932565203,-74.19534791247334
53110441,2022-01-19,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.63280250404404,-74.15814229225596
53111719,2022-01-19,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.623860117728526,-74.16001593724675
53110449,2022-01-19,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.60797222802081,-74.0751304954574
53119271,2022-01-20,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.63960505909387,-74.08433622808548
53129382,2022-01-21,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.637579022273954,-74.08849882824639
53129340,2022-01-21,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.63775773852803,-74.12384178275231
53141932,2022-01-22,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.638598084916445,-74.08752373009072
53158203,2022-01-24,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.58053373385426,-74.11086205970915
53179917,2022-01-24,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.64065616879988,-74.13132390256165
53166382,2022-01-25,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.60195348208173,-74.08227922241677
53166227,2022-01-25,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.63872863201019,-74.08547371335453
53181183,2022-01-26,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.53909924560955,-74.14869226519106
53187012,2022-01-27,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 03,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.54883932565203,-74.19534791247334
53198983,2022-01-28,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.53962210402244,-74.18549176467968
53201406,2022-01-28,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.62635313777528,-74.13364097158161
53232667,2022-01-31,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.62741176062747,-74.08184588124061
53229798,2022-01-31,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.619063885286444,-74.0904554246139
53232668,2022-01-31,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.62738336980944,-74.1229651299362
53235136,2022-02-01,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.631945146877314,-74.12302757691948
53236412,2022-02-01,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.63062874413418,-74.1580578816824
53239285,2022-02-01,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.63066991589833,-74.1580579791916
53245232,2022-02-01,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.53083146328705,-74.23977632871699
53252730,2022-02-02,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.6305903221067,-74.15805418797865
53252684,2022-02-02,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 03,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.56330402708074,-74.18227875762655
53258164,2022-02-03,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.579310809835995,-74.10954965240428
53268646,2022-02-04,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.6342754976466,-74.12041256214509
53269852,2022-02-04,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.528325052175816,-74.21502938503099
53301193,2022-02-07,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.631945146877314,-74.12302757691948
53292923,2022-02-07,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,An inspection of the property was conducted and it passed with minor violations found.,40.61573779242851,-74.08235744525582
53298609,2022-02-07,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.56859152538055,-74.14925822430874
53305804,2022-02-08,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.585111384508615,-74.1501304042038
53305790,2022-02-08,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.52476447326209,-74.20015149893887
53316923,2022-02-09,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,,40.63753030918476,-74.1127943200929
53320460,2022-02-09,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,An inspection of the property was conducted and it passed with minor violations found.,40.63631360292035,-74.14527343536075
53324770,2022-02-10,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.590096460776884,-74.08895797647398
53327447,2022-02-10,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.59804145519558,-74.08323585446468
53332755,2022-02-10,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.51451663088829,-74.24606556638285
53343908,2022-02-11,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.631945146877314,-74.12302757691948
53341340,2022-02-11,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.554070032278986,-74.13253557156466
53344225,2022-02-11,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.539930707264176,-74.2205282256983
53363408,2022-02-14,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.631945146877314,-74.12302757691948
53370758,2022-02-14,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.633337892956945,-74.11934442594018
53363409,2022-02-14,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 01,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.63026396893705,-74.11643156073745
53383603,2022-02-15,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.641462093737786,-74.08593843589024
53389774,2022-02-16,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.632656754638816,-74.07833596713509
53397955,2022-02-17,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.61714192243849,-74.10414393676108
53401514,2022-02-17,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.631945146877314,-74.12302757691948
53395638,2022-02-17,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.55375922112593,-74.18467815193895
53404878,2022-02-18,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.631945146877314,-74.12302757691948
53412411,2022-02-18,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 03,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.557053361193795,-74.117675096932
53411234,2022-02-18,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.55067644673809,-74.15319443500178
53417882,2022-02-19,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.539930707264176,-74.2205282256983
53415393,2022-02-19,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.63456702071798,-74.11719928427827
53414468,2022-02-19,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 01,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.609227448343276,-74.07382094402595
53416255,2022-02-19,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.62579268810387,-74.08134675854578
53423183,2022-02-20,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.551288509528746,-74.15321742888267
53427573,2022-02-21,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.55072311323046,-74.1531909435943
53442821,2022-02-22,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 02,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.604853444359435,-74.07618577204322
53445071,2022-02-23,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.595187559754656,-74.06515271872811
53445110,2022-02-23,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.55007868638648,-74.15478714052944
53461106,2022-02-24,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.639484937793355,-74.11244811520223
53452994,2022-02-24,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.63058313717302,-74.1592826939384
53455344,2022-02-24,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.62868784434876,-74.12736631058394
53459968,2022-02-25,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.627610000183424,-74.08097791176667
53463478,2022-02-25,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.631945146877314,-74.12302757691948
53471753,2022-02-26,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.54883932565203,-74.19534791247334
53484349,2022-02-27,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.62915103311652,-74.13042222254167
53481872,2022-02-27,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 03,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.536974100797785,-74.1997707359835
53481016,2022-02-27,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.554733206245544,-74.14907972240698
53481845,2022-02-27,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,An inspection of the property was conducted and it passed with minor violations found.,40.611695785908246,-74.08830243923884
53480163,2022-02-27,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.637078468194325,-74.08246305038237
53478336,2022-02-27,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.64582104501416,-74.07790818921247
53484336,2022-02-27,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.63523561513949,-74.15924335737729
53484334,2022-02-27,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.603861084130024,-74.06988963706742
53486327,2022-02-28,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.61253768764466,-74.12962979946087
53492684,2022-02-28,Rodent,Signs of Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.6395160707094,-74.11427858619082
53485121,2022-02-28,Rodent,Mouse Sighting,STATEN ISLAND,STATEN ISLAND 01,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.6368255255542,-74.13037236709724
53485169,2022-02-28,Rodent,Condition Attracting Rodents,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.633123625781465,-74.13675297417939
53487665,2022-02-28,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.603861084130024,-74.06988963706742
53495282,2022-03-01,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.630195762947,-74.15954116277632
53496740,2022-03-01,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 02,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.580663528325566,-74.11287108124422
53504317,2022-03-01,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.631945146877314,-74.12302757691948
53506140,2022-03-02,Rodent,Rat Sighting,STATEN ISLAND,STATEN ISLAND 01,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.631945146877314,-74.12302757691948
